P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
1.48609e+02	2.69936e+02	1.45844e+03	1.16253e+03	1.79788e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.30043e+00
1.49470e+02	2.69950e+02	1.45791e+03	1.16280e+03	1.79934e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.30302e+00
1.50331e+02	2.69965e+02	1.45739e+03	1.16306e+03	1.80079e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.30561e+00
1.51191e+02	2.69979e+02	1.45686e+03	1.16333e+03	1.80225e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.30819e+00
1.52052e+02	2.69993e+02	1.45634e+03	1.16359e+03	1.80370e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.31077e+00
1.52913e+02	2.70007e+02	1.45581e+03	1.16386e+03	1.80515e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.31334e+00
1.53773e+02	2.70021e+02	1.45529e+03	1.16412e+03	1.80659e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.31590e+00
1.54634e+02	2.70035e+02	1.45477e+03	1.16438e+03	1.80803e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.31846e+00
1.55495e+02	2.70050e+02	1.45424e+03	1.16465e+03	1.80948e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.32101e+00
1.56355e+02	2.70064e+02	1.45372e+03	1.16491e+03	1.81091e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.32356e+00
1.57216e+02	2.70078e+02	1.45320e+03	1.16517e+03	1.81235e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.32610e+00
1.58076e+02	2.70092e+02	1.45267e+03	1.16543e+03	1.81378e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.32864e+00
1.58937e+02	2.70107e+02	1.45215e+03	1.16569e+03	1.81521e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.33117e+00
1.59798e+02	2.70121e+02	1.45163e+03	1.16595e+03	1.81664e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.33370e+00
1.60658e+02	2.70136e+02	1.45111e+03	1.16621e+03	1.81807e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.33622e+00
1.61519e+02	2.70150e+02	1.45059e+03	1.16647e+03	1.81949e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.33873e+00
1.62380e+02	2.70165e+02	1.45007e+03	1.16673e+03	1.82091e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.34124e+00
1.63240e+02	2.70179e+02	1.44954e+03	1.16699e+03	1.82233e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.34375e+00
1.64101e+02	2.70194e+02	1.44902e+03	1.16725e+03	1.82375e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.34625e+00
1.64962e+02	2.70208e+02	1.44850e+03	1.16751e+03	1.82516e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.34875e+00
1.65822e+02	2.70223e+02	1.44798e+03	1.16777e+03	1.82657e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.35124e+00
1.66683e+02	2.70237e+02	1.44746e+03	1.16803e+03	1.82798e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.35372e+00
1.67544e+02	2.70252e+02	1.44694e+03	1.16828e+03	1.82939e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.35620e+00
1.68404e+02	2.70267e+02	1.44643e+03	1.16854e+03	1.83079e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.35868e+00
1.69265e+02	2.70281e+02	1.44591e+03	1.16880e+03	1.83219e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36115e+00
1.70125e+02	2.70296e+02	1.44539e+03	1.16905e+03	1.83359e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36361e+00
1.70986e+02	2.70311e+02	1.44487e+03	1.16931e+03	1.83499e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36607e+00
1.71847e+02	2.70326e+02	1.44435e+03	1.16956e+03	1.83638e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36853e+00
1.72707e+02	2.70341e+02	1.44384e+03	1.16982e+03	1.83778e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.37098e+00
1.73568e+02	2.70355e+02	1.44332e+03	1.17007e+03	1.83917e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.37343e+00
